SignalID,EventParam,date,hour,fivemin,counts,dow
7274,4,2019-11-14,16,0,6,4
7274,4,2019-11-19,10,8,6,2
7274,4,2019-11-20,8,7,2,3
7274,4,2019-11-20,18,4,3,3
7274,4,2019-11-21,7,8,2,4
7274,4,2019-11-27,10,1,1,3
7274,4,2019-12-03,9,11,3,2
7274,4,2019-12-04,11,1,2,3
7274,4,2019-12-05,19,8,2,4
7274,4,2019-12-05,21,4,2,4
7274,4,2019-12-11,5,11,1,3
7274,4,2019-12-31,6,5,1,2
7274,4,2019-12-31,6,6,1,2
7274,4,2019-10-02,7,2,4,3
7274,4,2019-10-02,9,1,7,3
7274,4,2019-10-02,19,9,1,3
7274,4,2019-10-03,20,11,1,4
7274,4,2019-10-09,7,7,2,3
7274,4,2019-10-09,13,1,2,3
7274,4,2019-10-10,22,2,1,4
7274,4,2019-10-15,17,2,5,2
7274,4,2019-10-16,9,9,4,3
7274,4,2019-10-16,17,5,2,3
7274,4,2019-10-22,8,6,4,2
7274,4,2019-10-22,10,7,5,2
7274,4,2019-10-22,16,0,4,2
7274,4,2019-10-23,8,7,4,3
7274,4,2019-10-23,11,9,3,3
7274,4,2019-10-24,17,3,7,4
7274,4,2019-10-29,8,5,2,2
7274,4,2019-10-29,21,2,2,2
7274,4,2019-10-30,13,11,5,3
7274,4,2019-10-31,9,7,7,4
7274,4,2019-11-05,13,4,2,2
7274,4,2019-11-05,18,6,2,2
7274,4,2019-11-07,7,3,4,4
7274,4,2019-11-20,18,0,2,3
7274,4,2019-11-21,15,8,5,4
7274,4,2019-11-26,8,0,7,2
7274,4,2019-11-26,11,10,5,2
7274,4,2019-12-05,12,2,5,4
7274,4,2019-12-11,1,2,1,3
7274,4,2019-12-12,5,4,2,4
7274,4,2019-12-12,13,7,3,4
7274,4,2019-12-31,8,0,2,2
7274,4,2019-12-31,17,3,2,2
7274,4,2019-10-03,9,6,3,4
7274,4,2019-10-08,13,10,1,2
7274,4,2019-10-09,19,4,1,3
7274,4,2019-10-15,10,5,6,2
7274,4,2019-10-22,7,11,4,2
7274,4,2019-10-23,8,9,3,3
7274,4,2019-10-23,16,4,2,3
7274,4,2019-10-23,19,11,2,3
7274,4,2019-10-29,13,0,4,2
7274,4,2019-10-30,16,6,4,3
7274,4,2019-11-05,12,0,3,2
7274,4,2019-11-07,14,11,3,4
7274,4,2019-11-12,7,9,4,2
7274,4,2019-11-12,16,5,4,2
7274,4,2019-11-13,6,8,2,3
7274,4,2019-11-13,15,3,5,3
7274,4,2019-11-14,13,11,6,4
7274,4,2019-11-14,14,6,7,4
7274,4,2019-11-14,14,11,1,4
7274,4,2019-11-19,18,4,1,2
7274,4,2019-11-20,17,5,3,3
7274,4,2019-11-21,15,1,7,4
7274,4,2019-11-26,22,7,1,2
7274,4,2019-12-03,12,10,2,2
7274,4,2019-12-04,19,5,1,3
7274,4,2019-12-10,19,2,1,2
7274,4,2019-12-17,9,4,1,2
7274,4,2019-12-17,12,5,1,2
7274,4,2019-12-19,6,10,1,4
7274,4,2019-12-26,11,2,2,4
7274,4,2019-10-03,11,6,4,4
7274,4,2019-10-09,10,9,1,3
7274,4,2019-10-10,8,3,5,4
7274,4,2019-10-10,10,6,2,4
7274,4,2019-10-15,18,2,2,2
7274,4,2019-10-16,16,7,5,3
7274,4,2019-10-24,20,4,1,4
7274,4,2019-11-05,17,6,2,2
7274,4,2019-11-06,10,11,4,3
7274,4,2019-11-06,20,7,3,3
7274,4,2019-11-13,6,1,3,3
7274,4,2019-11-19,17,4,3,2
7274,4,2019-11-19,17,11,2,2
7274,4,2019-11-21,10,5,5,4
7274,4,2019-12-03,15,9,3,2
7274,4,2019-12-03,16,7,7,2
7274,4,2019-12-11,11,6,2,3
7274,4,2019-12-12,7,11,4,4
7274,4,2019-12-17,7,1,4,2
7274,4,2019-12-18,9,2,2,3
7274,4,2019-12-18,10,5,1,3
7274,4,2019-12-31,11,8,6,2
7274,4,2019-10-01,6,0,1,2
7274,4,2019-10-01,7,7,4,2
7274,4,2019-10-03,9,5,4,4
7274,4,2019-10-09,6,8,2,3
7274,4,2019-10-10,6,8,2,4
7274,4,2019-10-10,8,0,3,4
7274,4,2019-10-10,15,4,7,4
7274,4,2019-10-15,16,5,5,2
7274,4,2019-10-17,14,4,7,4
7274,4,2019-10-23,18,7,3,3
7274,4,2019-10-29,6,6,3,2
7274,4,2019-10-31,14,10,5,4
7274,4,2019-11-06,17,5,3,3
7274,4,2019-11-07,11,11,5,4
7274,4,2019-11-12,19,2,1,2
7274,4,2019-11-12,20,1,2,2
7274,4,2019-11-13,5,5,1,3
7274,4,2019-11-13,15,11,4,3
7274,4,2019-11-13,16,1,6,3
7274,4,2019-11-13,17,9,5,3
7274,4,2019-11-19,8,7,2,2
7274,4,2019-11-19,9,7,3,2
7274,4,2019-11-20,15,1,4,3
7274,4,2019-11-21,11,10,5,4
7274,4,2019-11-26,8,2,3,2
7274,4,2019-11-26,14,1,5,2
7274,4,2019-12-03,21,7,1,2
7274,4,2019-12-04,7,7,1,3
7274,4,2019-12-05,6,7,1,4
7274,4,2019-12-17,11,3,1,2
7274,4,2019-12-18,19,6,1,3
7274,4,2019-12-19,7,8,3,4
7274,4,2019-12-24,12,3,1,2
7274,4,2019-12-26,7,2,1,4
7274,4,2019-10-02,7,1,5,3
7274,4,2019-10-02,7,7,4,3
7274,4,2019-10-02,9,3,1,3
7274,4,2019-10-02,15,2,7,3
7274,4,2019-10-08,16,3,3,2
7274,4,2019-10-09,15,4,5,3
7274,4,2019-10-09,20,4,2,3
7274,4,2019-10-16,6,10,5,3
7274,4,2019-10-16,22,0,1,3
7274,4,2019-10-22,8,4,5,2
7274,4,2019-10-22,19,10,1,2
7274,4,2019-10-29,16,9,2,2
7274,4,2019-10-30,14,5,3,3
7274,4,2019-10-31,18,9,1,4
7274,4,2019-11-05,8,3,3,2
7274,4,2019-11-05,14,9,1,2
7274,4,2019-11-06,13,4,8,3
7274,4,2019-11-12,12,11,5,2
7274,4,2019-11-12,13,4,3,2
7274,4,2019-11-14,8,7,4,4
7274,4,2019-11-20,6,6,1,3
7274,4,2019-11-20,7,11,4,3
7274,4,2019-11-21,16,3,4,4
7274,4,2019-11-27,19,5,1,3
7274,4,2019-12-03,14,5,3,2
7274,4,2019-12-04,12,7,4,3
7274,4,2019-12-04,21,7,1,3
7274,4,2019-12-10,7,0,2,2
7274,4,2019-12-10,10,8,2,2
7274,4,2019-12-10,14,11,1,2
7274,4,2019-12-12,12,10,4,4
7274,4,2019-12-17,18,4,1,2
7274,4,2019-12-19,10,11,3,4
7274,4,2019-12-19,18,3,1,4
7274,4,2019-12-25,18,2,1,3
7274,4,2019-10-01,20,6,3,2
7274,4,2019-10-15,12,10,2,2
7274,4,2019-10-16,10,10,4,3
7274,4,2019-10-17,6,5,1,4
7274,4,2019-10-29,7,3,3,2
7274,4,2019-10-29,12,11,4,2
7274,4,2019-10-30,18,8,1,3
7274,4,2019-10-31,9,4,3,4
7274,4,2019-10-31,12,3,7,4
7274,4,2019-10-31,12,7,5,4
7274,4,2019-11-07,10,7,8,4
7274,4,2019-11-14,10,4,5,4
7274,4,2019-11-14,15,8,5,4
7274,4,2019-11-26,12,0,5,2
7274,4,2019-11-27,10,0,1,3
7274,4,2019-11-27,15,11,3,3
7274,4,2019-12-04,13,4,4,3
7274,4,2019-12-04,20,5,5,3
7274,4,2019-12-05,12,4,8,4
7274,4,2019-12-05,18,10,1,4
7274,4,2019-12-10,13,2,3,2
7274,4,2019-12-12,8,11,3,4
7274,4,2019-12-12,16,1,2,4
7274,4,2019-12-12,16,4,2,4
7274,4,2019-12-26,6,5,1,4
7274,4,2019-10-01,19,5,1,2
7274,4,2019-10-02,13,2,4,3
7274,4,2019-10-10,7,5,4,4
7274,4,2019-10-10,9,11,1,4
7274,4,2019-10-10,16,0,3,4
7274,4,2019-10-15,9,4,5,2
7274,4,2019-10-15,20,3,1,2
7274,4,2019-10-16,8,1,3,3
7274,4,2019-10-16,14,6,4,3
7274,4,2019-10-17,7,11,4,4
7274,4,2019-10-22,13,7,5,2
7274,4,2019-10-29,6,1,1,2
7274,4,2019-10-29,12,7,3,2
7274,4,2019-10-29,19,8,3,2
7274,4,2019-10-30,14,6,4,3
7274,4,2019-11-12,11,9,3,2
7274,4,2019-11-12,12,3,5,2
7274,4,2019-11-12,14,5,3,2
7274,4,2019-11-13,6,10,2,3
7274,4,2019-11-13,18,4,2,3
7274,4,2019-11-19,9,8,4,2
7274,4,2019-11-19,13,1,2,2
7274,4,2019-11-21,6,1,4,4
7274,4,2019-11-21,8,8,3,4
7274,4,2019-12-11,13,2,3,3
7274,4,2019-12-11,14,2,2,3
7274,4,2019-12-17,15,6,1,2
7274,4,2019-12-17,15,8,3,2
7274,4,2019-12-18,14,11,2,3
7274,4,2019-10-01,18,0,2,2
7274,4,2019-10-01,19,11,1,2
7274,4,2019-10-03,7,3,2,4
7274,4,2019-10-09,12,3,2,3
7274,4,2019-10-09,21,4,1,3
7274,4,2019-10-15,7,0,3,2
7274,4,2019-10-16,10,4,5,3
7274,4,2019-10-17,9,4,1,4
7274,4,2019-10-22,18,1,3,2
7274,4,2019-10-30,9,11,5,3
7274,4,2019-11-06,12,3,3,3
7274,4,2019-11-07,15,5,7,4
7274,4,2019-11-07,16,6,3,4
7274,4,2019-11-12,13,6,6,2
7274,4,2019-11-13,11,4,3,3
7274,4,2019-11-13,16,11,3,3
7274,4,2019-11-14,19,4,1,4
7274,4,2019-11-19,11,9,6,2
7274,4,2019-11-19,15,6,5,2
7274,4,2019-11-19,16,0,7,2
7274,4,2019-11-21,7,7,1,4
7274,4,2019-11-21,13,4,3,4
7274,4,2019-12-03,8,3,3,2
7274,4,2019-12-03,13,9,5,2
7274,4,2019-12-03,16,11,1,2
7274,4,2019-12-04,16,3,4,3
7274,4,2019-12-05,9,11,4,4
7274,4,2019-12-05,10,2,5,4
7274,4,2019-12-05,20,9,3,4
7274,4,2019-12-11,16,0,2,3
7274,4,2019-12-12,7,6,5,4
7274,4,2019-12-12,14,0,1,4
7274,4,2019-12-12,17,7,3,4
7274,4,2019-12-12,19,10,1,4
7274,4,2019-12-17,10,11,2,2
7274,4,2019-12-17,16,0,1,2
7274,4,2019-12-18,8,5,1,3
7274,4,2019-12-19,12,11,2,4
7274,4,2019-12-19,17,5,2,4
7274,4,2019-12-31,15,1,3,2
7274,4,2019-10-01,9,11,1,2
7274,4,2019-10-02,16,3,3,3
7274,4,2019-10-03,10,10,5,4
7274,4,2019-10-03,14,5,3,4
7274,4,2019-10-08,17,9,3,2
7274,4,2019-10-16,7,0,3,3
7274,4,2019-10-17,10,3,3,4
7274,4,2019-10-17,18,0,3,4
7274,4,2019-10-22,18,6,2,2
7274,4,2019-10-29,12,3,7,2
7274,4,2019-10-30,9,8,4,3
7274,4,2019-10-30,13,9,5,3
7274,4,2019-10-30,15,6,6,3
7274,4,2019-10-31,11,5,3,4
7274,4,2019-11-05,8,11,9,2
7274,4,2019-11-05,16,5,8,2
7274,4,2019-11-05,20,2,1,2
7274,4,2019-11-07,6,0,1,4
7274,4,2019-11-07,10,4,5,4
7274,4,2019-11-13,19,9,2,3
7274,4,2019-11-14,6,2,2,4
7274,4,2019-11-19,7,5,4,2
7274,4,2019-11-20,7,1,1,3
7274,4,2019-11-21,15,10,3,4
7274,4,2019-11-21,16,4,4,4
7274,4,2019-11-26,9,4,3,2
7274,4,2019-11-26,16,3,2,2
7274,4,2019-12-04,6,3,2,3
7274,4,2019-12-04,14,0,7,3
7274,4,2019-12-04,20,0,1,3
7274,4,2019-12-05,8,6,4,4
7274,4,2019-12-11,17,7,5,3
7274,4,2019-12-17,6,9,5,2
7274,4,2019-12-18,12,11,2,3
7274,4,2019-12-24,16,5,1,2
7274,4,2019-12-31,9,3,1,2
7274,4,2019-10-01,20,5,1,2
7274,4,2019-10-02,11,6,4,3
7274,4,2019-10-03,9,11,3,4
7274,4,2019-10-03,18,10,3,4
7274,4,2019-10-08,5,5,2,2
7274,4,2019-10-08,9,0,3,2
7274,4,2019-10-16,13,5,5,3
7274,4,2019-10-17,9,8,4,4
7274,4,2019-10-17,16,11,3,4
7274,4,2019-10-17,19,0,3,4
7274,4,2019-10-22,8,0,4,2
7274,4,2019-10-22,9,9,4,2
7274,4,2019-10-22,10,1,4,2
7274,4,2019-10-22,13,1,4,2
7274,4,2019-10-23,9,5,6,3
7274,4,2019-10-24,5,4,1,4
7274,4,2019-10-24,10,8,5,4
7274,4,2019-10-24,12,0,7,4
7274,4,2019-10-24,14,0,4,4
7274,4,2019-10-24,14,7,4,4
7274,4,2019-10-29,18,9,2,2
7274,4,2019-10-30,17,0,7,3
7274,4,2019-10-30,21,3,2,3
7274,4,2019-10-31,11,0,4,4
7274,4,2019-11-05,6,9,2,2
7274,4,2019-11-05,19,4,2,2
7274,4,2019-11-07,15,3,7,4
7274,4,2019-11-12,16,2,3,2
7274,4,2019-11-12,18,6,4,2
7274,4,2019-11-13,10,11,5,3
7274,4,2019-11-19,8,1,4,2
7274,4,2019-11-19,9,11,5,2
7274,4,2019-11-19,10,7,6,2
7274,4,2019-11-19,12,3,8,2
7274,4,2019-11-19,15,8,5,2
7274,4,2019-11-20,9,2,3,3
7274,4,2019-11-20,19,3,3,3
7274,4,2019-11-27,11,11,4,3
7274,4,2019-11-27,14,7,2,3
7274,4,2019-12-04,6,1,1,3
7274,4,2019-12-04,12,8,8,3
7274,4,2019-12-05,15,3,6,4
7274,4,2019-12-11,13,3,2,3
7274,4,2019-12-12,16,10,1,4
7274,4,2019-12-17,9,0,2,2
7274,4,2019-12-19,21,4,1,4
7274,4,2019-10-01,11,7,5,2
7274,4,2019-10-02,9,0,5,3
7274,4,2019-10-02,20,2,4,3
7274,4,2019-10-09,5,9,1,3
7274,4,2019-10-10,8,8,1,4
7274,4,2019-10-10,10,1,4,4
7274,4,2019-10-10,17,8,4,4
7274,4,2019-10-16,21,6,1,3
7274,4,2019-10-17,13,10,7,4
7274,4,2019-10-23,6,11,5,3
7274,4,2019-10-31,14,4,4,4
7274,4,2019-10-31,16,0,6,4
7274,4,2019-11-05,12,7,3,2
7274,4,2019-11-06,9,5,6,3
7274,4,2019-11-06,17,7,3,3
7274,4,2019-11-07,12,11,1,4
7274,4,2019-11-12,10,7,7,2
7274,4,2019-11-12,20,0,1,2
7274,4,2019-11-21,17,9,6,4
7274,4,2019-11-26,7,9,4,2
7274,4,2019-11-27,15,6,5,3
7274,4,2019-12-03,8,0,5,2
7274,4,2019-12-03,12,3,7,2
7274,4,2019-12-05,14,8,3,4
7274,4,2019-12-05,15,2,6,4
7274,4,2019-12-12,17,4,4,4
7274,4,2019-12-18,6,10,1,3
7274,4,2019-12-19,8,9,3,4
7274,4,2019-12-24,13,10,1,2
7274,4,2019-12-31,15,11,1,2
7274,4,2019-10-02,9,5,3,3
7274,4,2019-10-08,6,9,4,2
7274,4,2019-10-09,10,2,1,3
7274,4,2019-10-09,16,11,2,3
7274,4,2019-10-15,14,9,3,2
7274,4,2019-10-15,15,7,2,2
7274,4,2019-10-17,15,2,6,4
7274,4,2019-10-22,11,3,2,2
7274,4,2019-10-22,20,5,2,2
7274,4,2019-10-23,9,9,5,3
7274,4,2019-10-23,17,1,6,3
7274,4,2019-10-24,9,10,3,4
7274,4,2019-10-24,12,11,4,4
7274,4,2019-10-31,15,9,4,4
7274,4,2019-10-31,16,5,4,4
7274,4,2019-11-05,11,9,4,2
7274,4,2019-11-06,12,0,5,3
7274,4,2019-11-12,17,9,4,2
7274,4,2019-11-13,7,9,4,3
7274,4,2019-11-14,13,10,8,4
7274,4,2019-11-26,13,5,5,2
7274,4,2019-11-27,12,9,5,3
7274,4,2019-11-27,19,0,1,3
7274,4,2019-12-05,19,3,1,4
7274,4,2019-12-10,6,8,2,2
7274,4,2019-12-12,12,4,2,4
7274,4,2019-12-12,17,5,2,4
7274,4,2019-12-17,5,9,1,2
7274,4,2019-10-01,6,9,6,2
7274,4,2019-10-01,13,2,3,2
7274,4,2019-10-01,18,6,2,2
7274,4,2019-10-09,16,3,4,3
7274,4,2019-10-10,13,5,2,4
7274,4,2019-10-10,18,1,2,4
7274,4,2019-10-16,8,11,5,3
7274,4,2019-10-16,12,3,3,3
7274,4,2019-10-16,14,11,3,3
7274,4,2019-10-22,14,3,3,2
7274,4,2019-10-23,19,5,5,3
7274,4,2019-10-24,12,5,5,4
7274,4,2019-10-24,13,2,9,4
7274,4,2019-10-30,11,11,4,3
7274,4,2019-11-06,6,4,1,3
7274,4,2019-11-06,9,1,7,3
7274,4,2019-11-12,9,7,3,2
7274,4,2019-11-12,11,6,4,2
7274,4,2019-11-14,14,7,3,4
7274,4,2019-11-19,16,10,2,2
7274,4,2019-11-19,17,10,3,2
7274,4,2019-11-20,12,8,4,3
7274,4,2019-11-27,13,9,4,3
7274,4,2019-12-03,15,8,4,2
7274,4,2019-12-10,17,10,2,2
7274,4,2019-12-11,9,3,4,3
7274,4,2019-12-11,14,0,7,3
7274,4,2019-12-12,11,5,1,4
7274,4,2019-12-24,11,10,2,2
7274,4,2019-12-24,14,7,1,2
7274,4,2019-12-26,19,1,1,4
7274,4,2019-12-31,11,2,3,2
7274,4,2019-12-31,17,6,2,2
7274,4,2019-10-01,15,7,3,2
7274,4,2019-10-02,16,10,6,3
7274,4,2019-10-08,10,8,1,2
7274,4,2019-10-09,9,4,1,3
7274,4,2019-10-10,6,7,1,4
7274,4,2019-10-15,18,4,4,2
7274,4,2019-10-16,12,7,4,3
7274,4,2019-10-16,15,5,6,3
7274,4,2019-10-16,16,10,5,3
7274,4,2019-10-22,9,11,1,2
7274,4,2019-10-23,14,5,4,3
7274,4,2019-10-24,9,8,2,4
7274,4,2019-10-24,21,7,2,4
7274,4,2019-10-29,17,3,3,2
7274,4,2019-10-30,18,5,2,3
7274,4,2019-11-07,5,4,1,4
7274,4,2019-11-12,18,4,1,2
7274,4,2019-11-13,10,4,1,3
7274,4,2019-11-14,15,1,3,4
7274,4,2019-11-14,20,11,4,4
7274,4,2019-11-19,19,6,1,2
7274,4,2019-11-21,21,4,1,4
7274,4,2019-11-26,9,2,5,2
7274,4,2019-11-27,9,10,2,3
7274,4,2019-12-03,17,10,5,2
7274,4,2019-12-04,18,9,2,3
7274,4,2019-12-05,9,1,4,4
7274,4,2019-12-19,14,4,4,4
7274,4,2019-12-24,11,9,3,2
7274,4,2019-12-26,16,5,2,4
7274,4,2019-12-31,16,4,2,2
7274,4,2019-10-02,11,7,3,3
7274,4,2019-10-08,8,6,4,2
7274,4,2019-10-09,11,0,1,3
7274,4,2019-10-10,7,2,1,4
7274,4,2019-10-10,17,1,1,4
7274,4,2019-10-10,18,0,1,4
7274,4,2019-10-16,14,1,4,3
7274,4,2019-10-17,12,0,3,4
7274,4,2019-10-17,20,5,3,4
7274,4,2019-10-29,17,8,2,2
7274,4,2019-11-12,6,4,1,2
7274,4,2019-11-12,20,7,1,2
7274,4,2019-11-13,12,2,6,3
7274,4,2019-11-19,10,5,7,2
7274,4,2019-11-20,10,1,2,3
7274,4,2019-11-20,13,11,2,3
7274,4,2019-11-20,16,8,6,3
7274,4,2019-11-21,6,5,1,4
7274,4,2019-11-21,20,3,1,4
7274,4,2019-11-21,21,8,1,4
7274,4,2019-12-17,7,5,2,2
7274,4,2019-12-24,12,9,1,2
7274,4,2019-10-01,6,10,3,2
7274,4,2019-10-02,5,6,1,3
7274,4,2019-10-02,19,2,2,3
7274,4,2019-10-09,16,5,3,3
7274,4,2019-10-16,6,1,2,3
7274,4,2019-10-16,6,2,2,3
7274,4,2019-10-17,13,2,6,4
7274,4,2019-10-24,7,7,3,4
7274,4,2019-10-24,20,0,1,4
7274,4,2019-10-29,17,9,2,2
7274,4,2019-10-30,13,6,5,3
7274,4,2019-10-31,11,1,2,4
7274,4,2019-10-31,13,8,5,4
7274,4,2019-11-05,6,8,3,2
7274,4,2019-11-07,16,2,6,4
7274,4,2019-11-12,14,7,4,2
7274,4,2019-11-12,15,7,4,2
7274,4,2019-11-12,16,4,5,2
7274,4,2019-11-13,14,5,4,3
7274,4,2019-11-14,21,6,1,4
7274,4,2019-11-19,6,0,1,2
7274,4,2019-11-19,14,0,6,2
7274,4,2019-11-20,21,6,1,3
7274,4,2019-11-21,5,9,1,4
7274,4,2019-12-10,12,8,4,2
7274,4,2019-12-11,11,9,2,3
7274,4,2019-12-12,6,9,3,4
7274,4,2019-12-12,19,6,2,4
7274,4,2019-10-03,9,7,4,4
7274,4,2019-10-15,15,0,3,2
7274,4,2019-10-16,7,7,4,3
7274,4,2019-10-17,9,9,3,4
7274,4,2019-10-22,21,0,1,2
7274,4,2019-10-24,7,3,2,4
7274,4,2019-10-29,8,2,3,2
7274,4,2019-11-05,12,11,4,2
7274,4,2019-11-05,22,0,1,2
7274,4,2019-11-06,12,9,5,3
7274,4,2019-11-06,20,11,2,3
7274,4,2019-11-20,11,7,7,3
7274,4,2019-11-21,8,10,7,4
7274,4,2019-11-21,14,2,5,4
7274,4,2019-11-21,20,7,3,4
7274,4,2019-12-03,8,4,6,2
7274,4,2019-12-03,10,7,5,2
7274,4,2019-12-05,15,11,3,4
7274,4,2019-12-11,12,0,3,3
7274,4,2019-12-11,20,11,1,3
7274,4,2019-12-18,7,9,4,3
7274,4,2019-12-18,11,10,2,3
7274,4,2019-10-02,10,5,3,3
7274,4,2019-10-03,5,9,1,4
7274,4,2019-10-03,14,1,6,4
7274,4,2019-10-03,18,2,4,4
7274,4,2019-10-15,7,4,4,2
7274,4,2019-10-16,6,5,2,3
7274,4,2019-10-16,7,4,4,3
7274,4,2019-10-16,9,3,6,3
7274,4,2019-10-16,18,0,3,3
7274,4,2019-10-16,20,11,1,3
7274,4,2019-10-22,18,9,1,2
7274,4,2019-10-23,18,9,2,3
7274,4,2019-10-24,13,7,4,4
7274,4,2019-10-24,19,0,1,4
7274,4,2019-10-24,21,10,1,4
7274,4,2019-10-29,10,9,5,2
7274,4,2019-10-31,9,8,3,4
7274,4,2019-11-14,9,1,3,4
7274,4,2019-11-20,8,6,5,3
7274,4,2019-11-21,13,8,4,4
7274,4,2019-11-27,15,5,4,3
7274,4,2019-11-27,20,6,1,3
7274,4,2019-12-03,7,9,7,2
7274,4,2019-12-04,17,5,5,3
7274,4,2019-12-04,20,3,2,3
7274,4,2019-12-10,6,9,5,2
7274,4,2019-12-31,13,0,3,2
7274,4,2019-12-31,17,1,1,2
7274,4,2019-10-03,22,4,1,4
7274,4,2019-10-08,13,0,1,2
7274,4,2019-10-09,7,2,3,3
7274,4,2019-10-09,8,2,2,3
7274,4,2019-10-10,11,5,1,4
7274,4,2019-10-10,14,3,1,4
7274,4,2019-10-15,12,1,5,2
7274,4,2019-10-15,17,4,4,2
7274,4,2019-10-15,18,0,4,2
7274,4,2019-10-16,16,11,2,3
7274,4,2019-10-22,14,4,1,2
7274,4,2019-10-22,22,0,1,2
7274,4,2019-10-24,7,5,4,4
7274,4,2019-10-29,13,4,3,2
7274,4,2019-10-29,15,6,11,2
7274,4,2019-10-29,18,4,1,2
7274,4,2019-11-05,16,2,7,2
7274,4,2019-11-05,17,3,4,2
7274,4,2019-11-06,7,5,6,3
7274,4,2019-11-07,11,4,2,4
7274,4,2019-11-07,20,4,2,4
7274,4,2019-11-12,11,1,3,2
7274,4,2019-11-13,15,2,7,3
7274,4,2019-11-14,20,8,1,4
7274,4,2019-11-19,17,1,3,2
7274,4,2019-11-21,9,9,2,4
7274,4,2019-11-21,17,3,3,4
7274,4,2019-12-03,12,7,2,2
7274,4,2019-12-05,12,1,4,4
7274,4,2019-12-10,9,9,3,2
7274,4,2019-12-11,7,10,2,3
7274,4,2019-12-12,14,6,3,4
7274,4,2019-12-17,13,1,2,2
7274,4,2019-12-19,6,5,1,4
7274,4,2019-10-01,13,0,5,2
7274,4,2019-10-02,8,6,6,3
7274,4,2019-10-02,12,3,4,3
7274,4,2019-10-02,18,1,5,3
7274,4,2019-10-03,12,4,3,4
7274,4,2019-10-09,9,2,3,3
7274,4,2019-10-10,11,7,3,4
7274,4,2019-10-15,7,9,4,2
7274,4,2019-10-17,11,3,4,4
7274,4,2019-10-23,11,4,2,3
7274,4,2019-10-24,15,11,5,4
7274,4,2019-10-30,10,1,2,3
7274,4,2019-10-30,17,5,3,3
7274,4,2019-10-30,20,2,1,3
7274,4,2019-10-30,20,4,1,3
7274,4,2019-10-31,9,11,2,4
7274,4,2019-11-05,7,5,6,2
7274,4,2019-11-06,18,4,1,3
7274,4,2019-11-12,19,7,1,2
7274,4,2019-11-14,9,11,4,4
7274,4,2019-11-21,18,8,4,4
7274,4,2019-11-26,15,3,3,2
7274,4,2019-11-27,10,7,5,3
7274,4,2019-12-04,7,5,2,3
7274,4,2019-12-04,14,1,6,3
7274,4,2019-12-11,8,1,7,3
7274,4,2019-12-17,15,2,5,2
7274,4,2019-10-03,6,2,2,4
7274,4,2019-10-03,9,2,5,4
7274,4,2019-10-08,14,7,6,2
7274,4,2019-10-09,14,8,2,3
7274,4,2019-10-15,11,6,5,2
7274,4,2019-10-15,17,7,1,2
7274,4,2019-10-15,18,9,3,2
7274,4,2019-10-22,11,11,5,2
7274,4,2019-10-22,21,3,1,2
7274,4,2019-10-23,7,6,4,3
7274,4,2019-10-23,10,0,4,3
7274,4,2019-10-24,11,4,4,4
7274,4,2019-10-29,7,2,5,2
7274,4,2019-10-30,9,0,6,3
7274,4,2019-10-30,10,9,4,3
7274,4,2019-10-31,11,3,3,4
7274,4,2019-10-31,19,8,1,4
7274,4,2019-11-06,6,8,4,3
7274,4,2019-11-06,18,6,1,3
7274,4,2019-11-07,8,1,2,4
7274,4,2019-11-07,10,11,6,4
7274,4,2019-11-07,14,7,3,4
7274,4,2019-11-07,16,0,8,4
7274,4,2019-11-07,17,0,6,4
7274,4,2019-11-07,21,5,1,4
7274,4,2019-11-12,16,3,2,2
7274,4,2019-11-13,11,11,4,3
7274,4,2019-11-13,20,4,1,3
7274,4,2019-11-14,7,0,3,4
7274,4,2019-11-14,11,5,2,4
7274,4,2019-11-14,15,4,8,4
7274,4,2019-11-19,12,11,4,2
7274,4,2019-11-19,17,8,5,2
7274,4,2019-11-20,23,5,1,3
7274,4,2019-11-21,5,11,1,4
7274,4,2019-11-21,7,11,2,4
7274,4,2019-11-21,8,7,5,4
7274,4,2019-11-26,13,10,6,2
7274,4,2019-11-27,11,1,1,3
7274,4,2019-12-03,12,4,4,2
7274,4,2019-12-04,10,1,3,3
7274,4,2019-12-04,18,5,3,3
7274,4,2019-12-11,8,5,4,3
7274,4,2019-12-18,13,2,1,3
7274,4,2019-12-19,5,4,1,4
7274,4,2019-12-19,7,10,4,4
7274,4,2019-12-24,19,2,1,2
7274,4,2019-10-01,8,3,4,2
7274,4,2019-10-02,6,9,3,3
7274,4,2019-10-02,18,11,1,3
7274,4,2019-10-08,17,4,2,2
7274,4,2019-10-09,9,8,2,3
7274,4,2019-10-15,17,9,3,2
7274,4,2019-10-16,15,11,3,3
7274,4,2019-10-16,19,5,2,3
7274,4,2019-10-17,15,0,3,4
7274,4,2019-10-23,9,2,4,3
7274,4,2019-10-23,21,2,2,3
7274,4,2019-10-29,10,5,7,2
7274,4,2019-10-30,13,10,7,3
7274,4,2019-10-30,16,7,5,3
7274,4,2019-10-31,21,1,1,4
7274,4,2019-10-31,22,7,1,4
7274,4,2019-11-05,15,0,4,2
7274,4,2019-11-19,5,9,1,2
7274,4,2019-11-19,18,10,2,2
7274,4,2019-11-20,21,2,1,3
7274,4,2019-11-26,6,6,1,2
7274,4,2019-11-26,15,9,2,2
7274,4,2019-11-26,18,10,2,2
7274,4,2019-12-04,22,5,1,3
7274,4,2019-12-05,8,2,4,4
